card_id,card_id_aa,name_eng,name_jap,AA,rarity,level,shop,p_20201219,p_20201226,p_20210104,p_20210109,p_20210116,p_20210124,p_20210130,p_20210206,p_20210214,p_20210221,p_20210225,p_20210227,p_20210307
BT1-076,BT1-076,MegaKabuterimon,アトラーカブテリモン,False,U,5,bigweb,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50,50
BT1-076,BT1-076,MegaKabuterimon,アトラーカブテリモン,False,U,5,yuyutei,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,50,50
BT1-077,BT1-077,Okuwamon,オオクワモン,False,C,5,bigweb,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50,50
BT1-077,BT1-077,Okuwamon,オオクワモン,False,C,5,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT1-078,BT1-078,Jagamon,ジャガモン,False,U,5,bigweb,30.0,30.0,30.0,0.0,0.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30
BT1-078,BT1-078,Jagamon,ジャガモン,False,U,5,yuyutei,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100,100
BT1-079,BT1-079,Lillymon,リリモン,False,R,5,bigweb,180.0,180.0,180.0,0.0,0.0,180.0,180.0,180.0,180.0,180.0,180.0,180,180
BT1-079,BT1-079,Lillymon,リリモン,False,R,5,yuyutei,0.0,0.0,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0,200,200
BT1-080,BT1-080,Titamon,タイタモン,False,U,6,bigweb,100.0,100.0,100.0,0.0,0.0,80.0,80.0,80.0,80.0,80.0,80.0,80,80
BT1-080,BT1-080,Titamon,タイタモン,False,U,6,yuyutei,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100,100
BT1-081,BT1-081,HerculesKabuterimon,ヘラクルカブテリモン,False,SR,6,bigweb,80.0,80.0,80.0,0.0,0.0,80.0,80.0,80.0,0.0,180.0,180.0,180,180
BT1-081,BT1-081,HerculesKabuterimon,ヘラクルカブテリモン,False,SR,6,yuyutei,0.0,0.0,0.0,300.0,300.0,300.0,200.0,200.0,200.0,200.0,0.0,200,200
BT1-082,BT1-082,Rosemon,ロゼモン,False,SR,6,bigweb,80.0,80.0,80.0,0.0,0.0,100.0,100.0,0.0,0.0,250.0,250.0,300,300
BT1-082,BT1-082B,Rosemon,ロゼモン,True,SR,6,bigweb,980.0,0.0,980.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000,1000
BT1-082,BT1-082,Rosemon,ロゼモン,False,SR,6,yuyutei,0.0,0.0,0.0,400.0,400.0,400.0,300.0,300.0,300.0,300.0,0.0,300,300
BT1-082,BT1-082B,Rosemon,ロゼモン,True,SR,6,yuyutei,0.0,0.0,0.0,980.0,980.0,980.0,980.0,980.0,980.0,980.0,0.0,980,980
BT1-083,BT1-083,GranKuwagamon,グランクワガーモン,False,SR,6,bigweb,150.0,150.0,150.0,0.0,0.0,150.0,150.0,150.0,0.0,180.0,180.0,200,200
BT1-083,BT1-083B,GranKuwagamon,グランクワガーモン,True,SR,6,bigweb,900.0,0.0,0.0,0.0,0.0,980.0,0.0,0.0,0.0,1000.0,1000.0,1000,1000
BT1-083,BT1-083,GranKuwagamon,グランクワガーモン,False,SR,6,yuyutei,0.0,0.0,0.0,400.0,400.0,400.0,300.0,300.0,300.0,300.0,0.0,300,300
BT1-083,BT1-083B,GranKuwagamon,グランクワガーモン,True,SR,6,yuyutei,0.0,0.0,0.0,980.0,980.0,980.0,980.0,980.0,980.0,980.0,0.0,980,980
BT1-084,BT1-084,Omegamon,オメガモン,False,SR,7,bigweb,3980.0,3980.0,4000.0,0.0,0.0,0.0,0.0,0.0,4500.0,4500.0,3980.0,3800,3500
BT1-084,BT1-084B,Omegamon,オメガモン,True,SR,7,bigweb,0.0,0.0,11000.0,0.0,0.0,0.0,0.0,0.0,11000.0,11000.0,10000.0,9500,9500
BT1-084,BT1-084,Omegamon,オメガモン,False,SR,7,yuyutei,0.0,0.0,0.0,4980.0,4980.0,4980.0,4980.0,4980.0,4980.0,4980.0,0.0,4980,4980
BT1-084,BT1-084B,Omegamon,オメガモン,True,SR,7,yuyutei,0.0,0.0,0.0,9980.0,9980.0,9980.0,9980.0,9980.0,9980.0,9980.0,0.0,9980,9980
BT1-085,BT1-085,Taichi Yagami,八神太一,False,R,0,bigweb,200.0,200.0,200.0,0.0,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200,250
BT1-085,BT1-085B,Taichi Yagami,八神太一,True,R,0,bigweb,250.0,250.0,250.0,0.0,0.0,250.0,250.0,0.0,0.0,500.0,500.0,500,500
BT1-085,BT1-085,Taichi Yagami,八神太一,False,R,0,yuyutei,0.0,0.0,0.0,200.0,200.0,200.0,200.0,200.0,300.0,300.0,0.0,300,300
BT1-085,BT1-085B,Taichi Yagami,八神太一,True,R,0,yuyutei,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,500,580
BT1-086,BT1-086,Yamato Ishida,石田ヤマト,False,R,0,bigweb,80.0,80.0,80.0,0.0,0.0,80.0,80.0,80.0,80.0,80.0,80.0,80,80
BT1-086,BT1-086B,Yamato Ishida,石田ヤマト,True,R,0,bigweb,150.0,150.0,150.0,0.0,0.0,150.0,150.0,0.0,0.0,200.0,200.0,200,200
BT1-086,BT1-086,Yamato Ishida,石田ヤマト,False,R,0,yuyutei,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,200.0,200.0,0.0,200,200
BT1-086,BT1-086B,Yamato Ishida,石田ヤマト,True,R,0,yuyutei,0.0,0.0,0.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,0.0,300,400
BT1-087,BT1-087,Takeru Takaishi,高石タケル,False,R,0,bigweb,250.0,280.0,280.0,0.0,0.0,300.0,300.0,0.0,300.0,300.0,300.0,300,400
BT1-087,BT1-087B,Takeru Takaishi,高石タケル,True,R,0,bigweb,300.0,300.0,300.0,0.0,0.0,400.0,0.0,0.0,0.0,580.0,0.0,0,650
BT1-087,BT1-087,Takeru Takaishi,高石タケル,False,R,0,yuyutei,0.0,0.0,0.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,0.0,300,300
BT1-087,BT1-087B,Takeru Takaishi,高石タケル,True,R,0,yuyutei,0.0,0.0,0.0,400.0,400.0,400.0,500.0,500.0,500.0,500.0,0.0,500,500
BT1-088,BT1-088,Koshiro Izumi,泉光子郎,False,R,0,bigweb,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100,100
BT1-088,BT1-088B,Koshiro Izumi,泉光子郎,True,R,0,bigweb,120.0,120.0,120.0,0.0,0.0,120.0,120.0,0.0,0.0,200.0,200.0,200,200
BT1-088,BT1-088,Koshiro Izumi,泉光子郎,False,R,0,yuyutei,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100,100
BT1-088,BT1-088B,Koshiro Izumi,泉光子郎,True,R,0,yuyutei,0.0,0.0,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0,200,200
BT1-089,BT1-089,Mimi Tachikawa,太刀川ミミ,False,R,0,bigweb,200.0,280.0,280.0,0.0,0.0,280.0,280.0,280.0,280.0,280.0,280.0,280,280
BT1-089,BT1-089B,Mimi Tachikawa,太刀川ミミ,True,R,0,bigweb,350.0,350.0,350.0,0.0,0.0,300.0,300.0,0.0,0.0,400.0,400.0,0,500
BT1-089,BT1-089,Mimi Tachikawa,太刀川ミミ,False,R,0,yuyutei,0.0,0.0,0.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,0.0,300,300
BT1-089,BT1-089B,Mimi Tachikawa,太刀川ミミ,True,R,0,yuyutei,0.0,0.0,0.0,300.0,300.0,300.0,300.0,300.0,400.0,400.0,0.0,400,500
BT1-090,BT1-090,Gravity Crush,グラビティプレス,False,C,0,bigweb,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20,20
BT1-090,BT1-090,Gravity Crush,グラビティプレス,False,C,0,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT1-091,BT1-091,Scrap Claw,スクラップレスクロー,False,R,0,bigweb,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50,50
BT1-091,BT1-091,Scrap Claw,スクラップレスクロー,False,R,0,yuyutei,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,50,50
BT1-092,BT1-092,Nuclear Laser,ヌークリアレーザー,False,C,0,bigweb,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20,20
BT1-092,BT1-092,Nuclear Laser,ヌークリアレーザー,False,C,0,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT1-093,BT1-093,Great Tornado,ブレイブトルネード,False,C,0,bigweb,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20,20
BT1-093,BT1-093,Great Tornado,ブレイブトルネード,False,C,0,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT1-094,BT1-094,Oblivion Bird,オブリビオンバード,False,C,0,bigweb,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20,20
BT1-094,BT1-094,Oblivion Bird,オブリビオンバード,False,C,0,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT1-095,BT1-095,Brave Shield,ブレイブシールド,False,R,0,bigweb,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50,50
BT1-095,BT1-095B,Brave Shield,ブレイブシールド,True,R,0,bigweb,480.0,480.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,600.0,600,600
BT1-095,BT1-095,Brave Shield,ブレイブシールド,False,R,0,yuyutei,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,50,50
BT1-095,BT1-095B,Brave Shield,ブレイブシールド,True,R,0,yuyutei,0.0,0.0,0.0,580.0,580.0,580.0,580.0,580.0,580.0,580.0,0.0,580,580
BT1-096,BT1-096,Emerald Blaze,ヘルファイアー,False,R,0,bigweb,80.0,80.0,80.0,0.0,0.0,80.0,80.0,80.0,80.0,80.0,80.0,80,80
BT1-096,BT1-096,Emerald Blaze,ヘルファイアー,False,R,0,yuyutei,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100,100
BT1-097,BT1-097,Boring Storm,ボーリンストーム,False,C,0,bigweb,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20,20
BT1-097,BT1-097,Boring Storm,ボーリンストーム,False,C,0,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT1-098,BT1-098,V-Breath Arrow,ブイブレスアロー,False,C,0,bigweb,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20,20
BT1-098,BT1-098,V-Breath Arrow,ブイブレスアロー,False,C,0,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT1-099,BT1-099,Hearts Attack,ラブリーアタック,False,C,0,bigweb,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20,20
BT1-099,BT1-099,Hearts Attack,ラブリーアタック,False,C,0,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT1-100,BT1-100,Grace Cross Freezer,グレイスクロスフリーザー,False,R,0,bigweb,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50,50
BT1-100,BT1-100,Grace Cross Freezer,グレイスクロスフリーザー,False,R,0,bigweb,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50,50
BT1-100,BT1-100,Grace Cross Freezer,グレイスクロスフリーザー,False,R,0,yuyutei,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,50,50
BT1-101,BT1-101,Howling Crusher,ネイルクラッシャー,False,C,0,bigweb,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20,20
BT1-101,BT1-101B,Howling Crusher,ネイルクラッシャー,True,C,0,bigweb,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0,600
BT1-101,BT1-101,Howling Crusher,ネイルクラッシャー,False,C,0,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT1-101,BT1-101B,Howling Crusher,ネイルクラッシャー,True,C,0,yuyutei,0.0,0.0,0.0,400.0,400.0,400.0,400.0,400.0,500.0,580.0,0.0,580,680
BT1-102,BT1-102,Blade of the True,ホーリーエスパーダ,False,C,0,bigweb,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20,20
BT1-102,BT1-102,Blade of the True,ホーリーエスパーダ,False,C,0,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT1-103,BT1-103,Testament,テスタメント,False,R,0,bigweb,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50,50
BT1-103,BT1-103,Testament,テスタメント,False,R,0,yuyutei,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,50,50
BT1-104,BT1-104,Golden Ripper,ヘブンズリッパー,False,C,0,bigweb,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20,20
BT1-104,BT1-104,Golden Ripper,ヘブンズリッパー,False,C,0,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT1-105,BT1-105,Blast Fire,ブラストファイア,False,C,0,bigweb,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20,20
BT1-105,BT1-105,Blast Fire,ブラストファイア,False,C,0,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT1-106,BT1-106,Symphony No. 1 ＜Polyphony＞,第一曲≪ポリフォニー≫,False,R,0,bigweb,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50,50
BT1-106,BT1-106,Symphony No. 1 ＜Polyphony＞,第一曲≪ポリフォニー≫,False,R,0,yuyutei,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,50,50
BT1-107,BT1-107,Holy Wave,改心の波動,False,C,0,bigweb,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20,20
BT1-107,BT1-107B,Holy Wave,改心の波動,True,C,0,bigweb,600.0,700.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,700
BT1-107,BT1-107,Holy Wave,改心の波動,False,C,0,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT1-107,BT1-107B,Holy Wave,改心の波動,True,C,0,yuyutei,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,580.0,580.0,0.0,580,680
BT1-108,BT1-108,Horn Buster,ホーンバスター,False,C,0,bigweb,30.0,30.0,30.0,0.0,0.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30
BT1-108,BT1-108,Horn Buster,ホーンバスター,False,C,0,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT1-109,BT1-109,Smashed Potatoes,スマッシュポテト,False,C,0,bigweb,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20,20
BT1-109,BT1-109,Smashed Potatoes,スマッシュポテト,False,C,0,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT1-110,BT1-110,Flower Cannon,フラウカノン,False,R,0,bigweb,250.0,250.0,250.0,0.0,0.0,250.0,250.0,250.0,220.0,220.0,220.0,220,220
BT1-110,BT1-110,Flower Cannon,フラウカノン,False,R,0,bigweb,250.0,250.0,250.0,0.0,0.0,250.0,250.0,250.0,220.0,220.0,220.0,220,220
BT1-110,BT1-110B,Flower Cannon,フラウカノン,True,R,0,bigweb,0.0,1980.0,1980.0,0.0,0.0,0.0,0.0,2000.0,0.0,2000.0,2000.0,2000,2000
BT1-110,BT1-110B,Flower Cannon,フラウカノン,True,R,0,bigweb,0.0,1980.0,1980.0,0.0,0.0,0.0,0.0,2000.0,0.0,2000.0,2000.0,2000,2000
BT1-110,BT1-110,Flower Cannon,フラウカノン,False,R,0,yuyutei,0.0,0.0,0.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,0.0,300,300
BT1-110,BT1-110B,Flower Cannon,フラウカノン,True,R,0,yuyutei,0.0,0.0,0.0,1780.0,1780.0,1780.0,1780.0,1780.0,1780.0,1980.0,0.0,1980,1980
BT1-111,BT1-111,Mega Electro Shocker,ギガブラスター,False,R,0,bigweb,80.0,80.0,80.0,0.0,0.0,80.0,80.0,80.0,80.0,80.0,80.0,80,80
BT1-111,BT1-111,Mega Electro Shocker,ギガブラスター,False,R,0,yuyutei,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100,100
BT1-112,BT1-112,Dimension Scissor,ディメンションシザー,False,C,0,bigweb,30.0,30.0,30.0,0.0,0.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30
BT1-112,BT1-112,Dimension Scissor,ディメンションシザー,False,C,0,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT1-113,BT1-113,Forbidden Temptation,フォービドゥンテンプテイション,False,C,0,bigweb,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20,20
BT1-113,BT1-113,Forbidden Temptation,フォービドゥンテンプテイション,False,C,0,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT1-114,BT1-114,MetalGreymon,メタルグレイモン,False,SEC,5,bigweb,680.0,600.0,580.0,0.0,0.0,600.0,0.0,0.0,0.0,800.0,1000.0,1280,1500
BT1-114,BT1-114B,MetalGreymon,メタルグレイモン,True,SEC,5,bigweb,0.0,0.0,0.0,0.0,0.0,2500.0,0.0,0.0,0.0,2980.0,2980.0,2980,3500
BT1-114,BT1-114,MetalGreymon,メタルグレイモン,False,SEC,5,yuyutei,0.0,0.0,0.0,780.0,780.0,780.0,780.0,780.0,1280.0,1280.0,0.0,1280,1280
BT1-114,BT1-114B,MetalGreymon,メタルグレイモン,True,SEC,5,yuyutei,0.0,0.0,0.0,2980.0,2980.0,2980.0,2980.0,2980.0,2980.0,2980.0,0.0,3980,3980
BT1-115,BT1-115,Veedramon,ブイドラモン,False,SEC,4,bigweb,1280.0,1280.0,1280.0,0.0,0.0,1280.0,1280.0,1280.0,0.0,1000.0,1000.0,1000,1000
BT1-115,BT1-115B,Veedramon,ブイドラモン,True,SEC,4,bigweb,2280.0,2280.0,2000.0,0.0,0.0,1980.0,1980.0,0.0,0.0,2480.0,2480.0,2480,2200
BT1-115,BT1-115,Veedramon,ブイドラモン,False,SEC,4,yuyutei,0.0,0.0,0.0,1480.0,1480.0,1480.0,1480.0,1480.0,1480.0,1480.0,0.0,1480,1480
BT1-115,BT1-115B,Veedramon,ブイドラモン,True,SEC,4,yuyutei,0.0,0.0,0.0,2480.0,2480.0,2480.0,2480.0,2480.0,2480.0,2480.0,0.0,2480,2480
BT2-001,BT2-001,Gigimon,ギギモン,False,U,2,bigweb,180.0,180.0,180.0,0.0,0.0,150.0,150.0,150.0,150.0,150.0,150.0,150,200
BT2-001,BT2-001,Gigimon,ギギモン,False,U,2,yuyutei,0.0,0.0,0.0,100.0,100.0,100.0,200.0,200.0,200.0,200.0,0.0,200,200
BT2-002,BT2-002,DemiVeemon,チビモン,False,U,2,bigweb,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50,50
BT2-002,BT2-002,DemiVeemon,チビモン,False,U,2,yuyutei,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,50,50
BT2-003,BT2-003,Nyaromon,ニャロモン,False,U,2,bigweb,30.0,30.0,30.0,0.0,0.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30
BT2-003,BT2-003,Nyaromon,ニャロモン,False,U,2,yuyutei,0.0,0.0,0.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,30,30
BT2-004,BT2-004,Argomon ,アルゴモン,False,U,2,bigweb,150.0,150.0,150.0,0.0,0.0,150.0,150.0,150.0,120.0,120.0,120.0,120,120
BT2-004,BT2-004,Argomon ,アルゴモン,False,U,2,yuyutei,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100,100
BT2-005,BT2-005,Kapurimon,カプリモン,False,C,2,bigweb,50.0,50.0,80.0,0.0,0.0,80.0,80.0,80.0,80.0,80.0,80.0,80,80
BT2-005,BT2-005,Kapurimon,カプリモン,False,C,2,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT2-006,BT2-006,Tsumemon,ツメモン,False,R,2,bigweb,80.0,80.0,80.0,0.0,0.0,80.0,80.0,80.0,90.0,90.0,150.0,150,200
BT2-006,BT2-006,Tsumemon,ツメモン,False,R,2,yuyutei,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,200.0,0.0,200,200
BT2-007,BT2-007,Pagumon,パグモン,False,C,2,bigweb,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20,20
BT2-007,BT2-007,Pagumon,パグモン,False,C,2,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT2-008,BT2-008,Yaamon,ヤーモン,False,R,2,bigweb,80.0,80.0,80.0,0.0,0.0,80.0,80.0,80.0,80.0,80.0,80.0,80,80
BT2-008,BT2-008,Yaamon,ヤーモン,False,R,2,yuyutei,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100,100
BT2-009,BT2-009,Guilmon,ギルモン,False,C,3,bigweb,20.0,20.0,20.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50,50
BT2-009,BT2-009,Guilmon,ギルモン,False,C,3,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT2-010,BT2-010,Biyomon,ピヨモン,False,C,3,bigweb,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20,50
BT2-010,BT2-010,Biyomon,ピヨモン,False,C,3,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT2-011,BT2-011,Vorvomon,ヴォーボモン,False,C,3,bigweb,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20,20
BT2-011,BT2-011,Vorvomon,ヴォーボモン,False,C,3,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT2-012,BT2-012,Birdramon,バードラモン,False,U,4,bigweb,30.0,30.0,30.0,0.0,0.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30
BT2-012,BT2-012,Birdramon,バードラモン,False,U,4,yuyutei,0.0,0.0,0.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,30,30
BT2-013,BT2-013,Growlmon,グラウモン,False,U,4,bigweb,30.0,30.0,30.0,0.0,0.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30
BT2-013,BT2-013,Growlmon,グラウモン,False,U,4,yuyutei,0.0,0.0,0.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,30,30
BT2-014,BT2-014,Lavorvomon,ラヴォーボモン,False,C,4,bigweb,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20,20
BT2-014,BT2-014,Lavorvomon,ラヴォーボモン,False,C,4,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT2-015,BT2-015,Garudamon,ガルダモン,False,C,5,bigweb,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20,20
BT2-015,BT2-015,Garudamon,ガルダモン,False,C,5,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT2-016,BT2-016,Lavogaritamon,ラヴォガリータモン,False,C,5,bigweb,50.0,50.0,50.0,0.0,0.0,80.0,80.0,80.0,80.0,80.0,80.0,80,80
BT2-016,BT2-016,Lavogaritamon,ラヴォガリータモン,False,C,5,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT2-017,BT2-017,WarGrowlmon,メガログラウモン,False,R,5,bigweb,80.0,80.0,80.0,0.0,0.0,80.0,80.0,80.0,80.0,80.0,80.0,80,80
BT2-017,BT2-017,WarGrowlmon,メガログラウモン,False,R,5,yuyutei,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100,100
BT2-018,BT2-018,Volcanicdramon,ヴォルケニックドラモン,False,C,6,bigweb,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50,50
BT2-018,BT2-018,Volcanicdramon,ヴォルケニックドラモン,False,C,6,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT2-019,BT2-019,Phoenixmon,ホウオウモン,False,R,6,bigweb,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50,50
BT2-019,BT2-019,Phoenixmon,ホウオウモン,False,R,6,yuyutei,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100,100
BT2-020,BT2-020,Gallantmon,デュークモン,False,SR,6,bigweb,300.0,300.0,280.0,0.0,0.0,300.0,0.0,0.0,500.0,500.0,480.0,400,350
BT2-020,BT2-020B,Gallantmon,デュークモン,True,SR,6,bigweb,1500.0,1500.0,1500.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,2500.0,2500,2000
BT2-020,BT2-020,Gallantmon,デュークモン,False,SR,6,yuyutei,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,500,500
BT2-020,BT2-020B,Gallantmon,デュークモン,True,SR,6,yuyutei,0.0,0.0,0.0,1980.0,1980.0,1980.0,1980.0,1980.0,2480.0,2480.0,0.0,2480,2480
BT2-021,BT2-021,Veemon,ブイモン,False,C,3,bigweb,30.0,30.0,30.0,0.0,0.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30
BT2-021,BT2-021,Veemon,ブイモン,False,C,3,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT2-022,BT2-022,Betamon,ベタモン,False,C,3,bigweb,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20,20
